id,date,amount,card,id_merchant
2278,2018-04-09 10:45:20,3.65,5361779664174555,113
329,2018-04-09 18:28:25,269.0,4319653513507,36
2904,2018-04-09 18:40:01,17.76,4279104135293225293,116
489,2018-04-09 18:59:37,8.31,4743204091443101526,14
2201,2018-04-09 19:04:52,1.77,5361779664174555,9
3329,2018-04-09 20:12:09,3.41,180098539019105,98
940,2018-04-09 21:08:59,10.47,30063281385429,103
1092,2018-04-09 21:26:54,11.24,4644008655884311378,77
287,2018-04-09 23:29:21,5.54,584226564303,11
1515,2018-04-10 02:51:58,10.71,3517111172421930,91
408,2018-04-10 06:08:01,543.0,3516952396080247,63
892,2018-04-10 09:14:37,10.32,5297187379298983,14
3185,2018-04-10 12:54:34,15.81,584226564303,115
1493,2018-04-10 13:16:51,10.3,4761049645711555811,134
503,2018-04-10 17:14:29,7.33,4268491956169254,86
894,2018-04-10 17:25:44,10.13,4027907156459098,67
2317,2018-04-10 17:32:28,3.86,30063281385429,45
2052,2018-04-10 17:43:42,1.5,6500236164848279,40
1163,2018-04-10 23:03:20,10.24,4319653513507,101
1400,2018-04-11 00:35:22,10.48,4962915017023706562,21
764,2018-04-11 02:50:37,325.0,30181963913340,45
1186,2018-04-11 04:05:46,12.35,5135837688671496,119
3247,2018-04-11 04:29:45,20.13,4268491956169254,126
2889,2018-04-11 05:08:59,19.28,4159836738768855913,145
2816,2018-04-11 08:26:52,16.07,5135837688671496,34
313,2018-04-11 16:45:26,4.28,30063281385429,10
3330,2018-04-11 18:29:01,2.12,4150721559116778,88
1880,2018-04-12 01:35:50,10.34,3535651398328201,143
949,2018-04-12 02:37:21,11.94,3581345943543942,72
44,2018-04-12 04:55:40,3.41,3581345943543942,149
1778,2018-04-12 05:30:15,12.5,5135837688671496,22
1511,2018-04-12 08:33:16,10.03,4711773125020499,106
2157,2018-04-12 09:44:09,4.48,180098539019105,8
1015,2018-04-12 10:32:56,10.68,584226564303,16
954,2018-04-12 12:09:52,11.06,180098539019105,61
3045,2018-04-12 12:53:53,17.39,3517111172421930,129
3443,2018-04-12 13:09:49,1.7,30181963913340,43
3140,2018-04-12 14:25:31,18.59,503842928916,73
771,2018-04-12 14:37:55,1.52,30063281385429,8
1896,2018-04-12 15:36:02,10.08,4834483169177062,21
795,2018-04-12 15:50:59,2.84,4711773125020499,2
919,2018-04-13 00:49:59,10.1,4761049645711555811,149
635,2018-04-13 04:50:37,0.54,5500708021555307,150
2084,2018-04-13 05:39:17,3.29,503842928916,133
1950,2018-04-13 07:00:05,4.72,4586962917519654607,51
1176,2018-04-13 07:16:33,10.78,4279104135293225293,112
1589,2018-04-13 09:39:25,10.63,4834483169177062,75
2346,2018-04-13 09:49:49,4.87,4506405265172173,50
2181,2018-04-13 09:52:26,2.5,3582198969197591,83
1136,2018-04-13 10:39:30,10.74,4586962917519654607,125
2448,2018-04-13 11:57:50,4.36,4027907156459098,76
2031,2018-04-13 15:46:49,3.16,4743204091443101526,111
1220,2018-04-13 17:07:40,10.21,4866761290278198714,51
2802,2018-04-13 18:15:02,19.6,4279104135293225293,85
1678,2018-04-13 18:28:50,10.06,213193946980303,64
330,2018-04-13 19:49:42,9.06,503842928916,59
1169,2018-04-14 00:20:00,10.05,4165305432349489280,66
2465,2018-04-14 03:22:56,13.25,3535651398328201,2
3299,2018-04-14 06:14:30,19.12,3535651398328201,67
1362,2018-04-14 08:09:42,10.82,4263694062533017,111
2048,2018-04-14 16:18:58,5.16,4188164051171486,57
3079,2018-04-14 20:06:55,14.92,4681896441519,53
587,2018-04-14 23:20:26,2.11,4276466390111,59
2625,2018-04-15 01:52:20,18.43,3516952396080247,120
1088,2018-04-15 07:45:25,10.21,4188164051171486,59
3316,2018-04-15 08:32:38,17.78,501879657465,85
3353,2018-04-15 09:50:16,1.54,30142966699187,120
177,2018-04-15 10:19:29,6.58,5361779664174555,69
1337,2018-04-15 12:00:10,11.24,6011987562414062,94
2169,2018-04-15 13:10:04,2.38,4743204091443101526,2
756,2018-04-15 19:22:30,1.82,4188164051171486,11
3086,2018-04-15 21:21:13,18.38,4962915017023706562,13
2810,2018-04-16 04:21:18,14.62,584226564303,111
2206,2018-04-16 06:14:45,5.34,501809222273,139
2444,2018-04-16 09:52:40,4.54,3535651398328201,50
3233,2018-04-16 15:27:32,14.49,501879657465,128
3317,2018-04-16 18:43:06,17.85,5175947111814778,108
693,2018-04-16 19:44:12,1.67,180098539019105,37
1388,2018-04-17 01:50:13,10.26,675911140852,147
3354,2018-04-17 06:55:11,2.48,376027549341849,93
1418,2018-04-17 09:56:17,11.73,503842928916,100
3037,2018-04-17 12:29:43,16.31,213193946980303,20
573,2018-04-17 12:30:48,0.86,5175947111814778,49
272,2018-04-17 15:10:18,4.34,4159836738768855913,48
3312,2018-04-17 18:28:48,15.31,6500236164848279,150
1801,2018-04-17 21:18:22,11.23,30078299053512,106
1789,2018-04-18 00:09:55,10.56,501879657465,100
2796,2018-04-18 03:03:56,15.2,4027907156459098,18
3180,2018-04-18 05:38:23,18.82,3581345943543942,145
811,2018-04-18 06:51:00,0.56,5500708021555307,50
3471,2018-04-18 09:21:42,2.97,4027907156459098,50
301,2018-04-18 10:12:40,7.39,372414832802279,122
3131,2018-04-18 13:50:55,21.2,344119623920892,77
3113,2018-04-18 16:05:51,20.53,4276466390111,62
2041,2018-04-18 17:21:27,2.04,3561954487988605,51
382,2018-04-18 19:39:48,5.69,4165305432349489280,105
2687,2018-04-18 21:26:08,16.06,4279104135293225293,57
2678,2018-04-18 21:58:44,17.51,213193946980303,70
1827,2018-04-18 23:23:29,1086.0,3516952396080247,26
200,2018-04-18 23:51:39,8.97,4834483169177062,150
1669,2018-04-19 04:43:56,10.34,501879657465,144
927,2018-04-19 05:14:16,10.31,4866761290278198714,68
1212,2018-04-19 07:48:36,10.25,4188164051171486,16
1425,2018-04-19 08:09:45,10.24,4741042733274,114
2100,2018-04-19 09:58:51,1.58,3561954487988605,58
2102,2018-04-19 16:24:08,5.32,4761049645711555811,70
506,2018-04-19 18:30:14,6.01,4319653513507,85
2871,2018-04-19 19:29:30,17.67,4188164051171486,72
736,2018-04-19 22:50:46,1.92,6011987562414062,144
1832,2018-04-20 03:39:21,12.13,5361779664174555,32
2831,2018-04-20 08:27:59,15.04,30142966699187,33
1990,2018-04-20 10:37:04,5.56,4263694062533017,83
2786,2018-04-20 11:29:47,17.16,5570600642865857,39
1963,2018-04-20 15:08:18,4.87,3561954487988605,148
3043,2018-04-20 17:02:27,20.03,372414832802279,94
2303,2018-04-20 19:28:47,1.15,4741042733274,114
2158,2018-04-21 03:24:49,3.04,30063281385429,58
128,2018-04-21 04:12:27,2.02,4506405265172173,45
3199,2018-04-21 04:25:38,17.06,4027907156459098,76
2612,2018-04-21 04:54:43,16.38,4962915017023706562,27
3050,2018-04-21 05:01:18,14.95,6011987562414062,48
2587,2018-04-21 05:10:42,16.91,501809222273,134
1654,2018-04-21 07:53:33,10.11,4586962917519654607,91
1044,2018-04-21 10:32:39,13.67,3582198969197591,131
2927,2018-04-21 14:46:45,16.94,5175947111814778,39
1828,2018-04-21 15:12:25,11.6,180098539019105,43
2241,2018-04-21 18:40:47,525.0,30142966699187,134
2509,2018-04-21 18:48:54,18.48,6011987562414062,148
2710,2018-04-21 19:41:51,2108.0,3581345943543942,130
2472,2018-04-21 21:42:14,18.68,3517111172421930,94
1966,2018-04-21 22:24:33,2.88,3561072557118696,67
1602,2018-04-22 00:11:21,11.2,180098539019105,80
1661,2018-04-22 00:19:53,10.9,4743204091443101526,78
1274,2018-04-22 01:05:13,10.2,4188164051171486,83
176,2018-04-22 03:07:06,7.22,4743204091443101526,5
1884,2018-04-22 03:40:42,11.1,4723783028106084756,95
845,2018-04-22 04:22:49,1.81,501809222273,116
405,2018-04-22 07:19:40,7.33,5297187379298983,135
388,2018-04-22 10:57:02,4.32,3582198969197591,5
39,2018-04-22 17:06:49,6.56,584226564303,119
563,2018-04-22 21:57:04,2.18,6500236164848279,98
1725,2018-04-23 00:29:11,10.25,5500708021555307,41
59,2018-04-23 05:48:46,4.23,4539990688484983,123
2854,2018-04-23 08:18:49,16.65,4834483169177062,62
399,2018-04-23 09:08:20,2.75,4761049645711555811,147
619,2018-04-23 11:25:41,2.0,4027907156459098,52
2208,2018-04-23 15:13:30,2.88,6500236164848279,59
1430,2018-04-23 16:21:52,10.77,3561954487988605,69
311,2018-04-23 17:47:09,7.03,5500708021555307,79
3393,2018-04-23 23:02:43,2.1,4165305432349489280,119
363,2018-04-24 01:46:19,10.1,4159836738768855913,118
1323,2018-04-24 05:49:59,10.09,3582198969197591,54
1659,2018-04-24 07:41:49,14.3,6500236164848279,147
1685,2018-04-24 14:17:18,12.76,4188164051171486,87
436,2018-04-24 14:18:57,8.45,4539990688484983,13
1090,2018-04-24 15:25:34,10.68,5175947111814778,14
613,2018-04-24 20:59:51,2.9,4263694062533017,85
2734,2018-04-25 00:43:47,16.83,5297187379298983,15
1599,2018-04-25 01:43:30,10.16,501879657465,123
3030,2018-04-25 02:23:56,17.91,4711773125020499,46
2489,2018-04-25 05:22:58,15.76,3582198969197591,87
512,2018-04-25 20:58:55,6.97,5135837688671496,67
1594,2018-04-25 21:24:08,11.61,4962915017023706562,93
709,2018-04-26 02:16:45,2.79,372414832802279,135
1815,2018-04-26 13:51:16,10.58,4834483169177062,72
1306,2018-04-26 16:05:13,10.15,503842928916,111
486,2018-04-26 16:23:39,6.34,4165305432349489280,91
3454,2018-04-26 17:06:50,2.9,4159836738768855913,77
1580,2018-04-26 19:49:31,10.02,4319653513507,33
137,2018-04-26 21:24:12,3.69,6011987562414062,105
2113,2018-04-26 22:04:05,2.51,501809222273,82
3308,2018-04-26 23:09:51,15.66,372414832802279,80
1627,2018-04-27 02:29:20,11.24,4027907156459098,121
2363,2018-04-27 04:14:41,4.51,4268491956169254,44
3290,2018-04-27 05:53:14,17.9,6011987562414062,92
1781,2018-04-27 06:37:00,12.42,3561954487988605,126
3303,2018-04-27 08:08:38,13.52,3561072557118696,86
2199,2018-04-27 10:34:44,4.69,180098539019105,116
161,2018-04-27 11:45:01,5.4,4834483169177062,63
189,2018-04-27 11:58:36,6.33,4834483169177062,103
3084,2018-04-27 12:22:04,16.78,4586962917519654607,108
1404,2018-04-27 15:56:22,10.26,4586962917519654607,112
2331,2018-04-27 16:09:47,1.42,5297187379298983,35
832,2018-04-27 17:08:12,0.86,584226564303,54
3441,2018-04-27 18:19:37,1.97,501809222273,77
1541,2018-04-27 23:08:04,11.0,4159836738768855913,11
2107,2018-04-28 04:04:22,3.03,5135837688671496,131
3386,2018-04-28 05:27:01,3.41,4741042733274,81
2367,2018-04-28 11:12:01,2.78,4506405265172173,118
2902,2018-04-28 16:38:16,16.72,5175947111814778,83
1143,2018-04-28 18:57:03,10.7,6500236164848279,124
513,2018-04-28 23:48:24,8.18,30063281385429,110
1854,2018-04-29 00:31:13,11.72,4962915017023706562,63
3056,2018-04-29 02:41:44,16.5,372414832802279,37
3462,2018-04-29 08:03:32,1.72,4743204091443101526,132
779,2018-04-29 08:15:40,1.11,3516952396080247,141
2751,2018-04-29 11:02:53,16.55,3561954487988605,89
2711,2018-04-29 16:09:29,20.17,501879657465,85
662,2018-04-29 18:35:27,0.7,675911140852,75
717,2018-04-29 21:59:49,2.45,4586962917519654607,147
1614,2018-04-29 22:39:24,11.47,4723783028106084756,102
2674,2018-04-30 02:53:59,15.84,3516952396080247,71
2931,2018-04-30 04:28:52,20.97,376027549341849,80
1830,2018-04-30 06:05:58,10.1,4834483169177062,90
1227,2018-04-30 07:29:14,10.51,584226564303,27
975,2018-04-30 09:27:01,10.39,180098539019105,38
2817,2018-04-30 14:09:06,22.12,4498002758300,30
3307,2018-04-30 16:34:36,14.62,213193946980303,148
1,2018-04-30 18:50:48,5.62,3517111172421930,42
2733,2018-04-30 21:53:18,18.04,4539990688484983,72
467,2018-04-30 22:13:11,7.14,3581345943543942,145
1284,2018-05-01 00:32:03,10.63,4743204091443101526,102
2905,2018-05-01 01:32:51,15.89,4644008655884311378,7
407,2018-05-01 03:20:55,4.79,3535651398328201,119
1874,2018-05-01 07:40:00,12.98,6500236164848279,136
726,2018-05-01 10:24:38,3.08,4188164051171486,37
2992,2018-05-01 15:00:25,16.41,30063281385429,101
2301,2018-05-01 15:51:18,5.34,3516952396080247,124
2769,2018-05-01 16:59:18,20.0,4962915017023706562,133
181,2018-05-01 19:42:46,6.55,4866761290278198714,72
3171,2018-05-01 21:53:42,13.11,4834483169177062,19
525,2018-05-01 22:47:13,5.71,4741042733274,116
3027,2018-05-01 23:37:55,15.61,3582198969197591,147
1853,2018-05-02 02:25:56,10.18,5175947111814778,75
1542,2018-05-02 03:19:43,10.31,5500708021555307,125
307,2018-05-02 09:38:58,3.83,4743204091443101526,98
48,2018-05-02 09:41:45,6.35,180098539019105,75
3231,2018-05-02 10:15:27,12.81,4586962917519654607,9
2788,2018-05-02 17:48:23,14.17,5297187379298983,58
3172,2018-05-02 18:43:30,17.84,4159836738768855913,68
215,2018-05-02 21:42:47,3.49,30142966699187,6
1705,2018-05-02 22:38:44,10.41,3535651398328201,12
442,2018-05-03 01:07:53,4.85,4711773125020499,144
3253,2018-05-03 01:47:38,18.16,30142966699187,113
1887,2018-05-03 04:42:33,11.52,503842928916,138
3040,2018-05-03 07:20:28,16.64,584226564303,66
599,2018-05-03 09:11:10,2.59,3516952396080247,21
2924,2018-05-03 14:42:32,19.55,5361779664174555,17
906,2018-05-03 17:07:49,10.41,4741042733274,26
873,2018-05-04 04:55:31,2.33,30063281385429,51
3258,2018-05-04 05:44:40,16.88,5135837688671496,110
887,2018-05-04 08:21:59,11.65,4027907156459098,16
652,2018-05-04 08:33:40,3.25,180098539019105,106
1846,2018-05-04 09:45:24,10.75,376027549341849,27
115,2018-05-04 13:52:58,6.82,4279104135293225293,2
2285,2018-05-04 15:55:59,3.08,4188164051171486,150
281,2018-05-05 02:22:09,5.2,4539990688484983,87
1822,2018-05-05 09:06:25,10.84,4276466390111,130
986,2018-05-05 09:42:53,10.35,5135837688671496,48
1577,2018-05-05 17:04:49,10.27,6011987562414062,102
67,2018-05-05 17:49:05,8.42,3517111172421930,75
1504,2018-05-05 19:41:13,10.6,30181963913340,19
2400,2018-05-05 20:49:39,5.87,503842928916,84
233,2018-05-05 20:57:19,7.11,213193946980303,83
348,2018-05-05 22:48:05,4.88,4539990688484983,52
2362,2018-05-05 23:31:16,1.12,4506405265172173,34
1472,2018-05-06 00:05:30,12.11,4866761290278198714,37
2762,2018-05-06 01:55:32,19.12,4263694062533017,119
2369,2018-05-06 04:38:27,1.1,372414832802279,104
80,2018-05-06 06:43:52,10.78,30142966699187,12
1612,2018-05-06 09:56:48,10.3,5361779664174555,17
3486,2018-05-06 10:34:04,1.5,4159836738768855913,74
1475,2018-05-06 10:59:23,11.42,4834483169177062,43
1837,2018-05-06 11:59:53,10.72,5361779664174555,33
1500,2018-05-06 14:01:43,10.91,675911140852,79
1548,2018-05-06 14:21:52,11.02,4165305432349489280,104
2284,2018-05-06 17:28:44,1.83,3517111172421930,70
2501,2018-05-06 18:56:59,15.43,3516952396080247,105
134,2018-05-07 01:17:09,5.07,4159836738768855913,81
618,2018-05-07 03:36:06,1.13,4150721559116778,7
3493,2018-05-07 04:51:43,1.99,4539990688484983,100
1262,2018-05-07 12:45:13,10.66,4268491956169254,84
544,2018-05-07 17:02:03,3.5,4268491956169254,143
254,2018-05-07 18:53:22,9.23,3516952396080247,119
2312,2018-05-07 20:38:11,1.66,5135837688671496,29
2586,2018-05-07 21:23:42,17.0,4027907156459098,2
3219,2018-05-08 00:22:19,15.72,4263694062533017,66
175,2018-05-08 03:15:34,10.16,4263694062533017,129
1770,2018-05-08 06:25:02,11.46,501879657465,108
3064,2018-05-08 13:21:01,1901.0000000000002,30142966699187,108
3149,2018-05-08 15:05:29,16.55,4644008655884311378,124
3311,2018-05-08 18:24:23,17.68,5297187379298983,82
3327,2018-05-08 18:52:12,1.95,3516952396080247,87
1900,2018-05-08 23:52:24,10.52,501809222273,118
146,2018-05-09 01:22:49,6.41,4962915017023706562,120
3191,2018-05-09 06:19:01,17.7,4962915017023706562,100
990,2018-05-09 09:34:14,10.48,3561954487988605,68
64,2018-05-09 12:11:58,7.87,376027549341849,120
1621,2018-05-09 13:24:07,10.79,5361779664174555,150
411,2018-05-09 14:14:05,4.6,180098539019105,7
40,2018-05-09 15:20:49,4.09,180098539019105,1
1878,2018-05-09 17:46:32,10.95,3517111172421930,25
2154,2018-05-09 20:17:58,3.0,213193946980303,14
1060,2018-05-09 22:27:35,11.13,5297187379298983,73
3275,2018-05-09 23:54:29,16.09,180098539019105,81
259,2018-05-09 23:57:11,7.6,5175947111814778,67
831,2018-05-10 00:19:48,3.42,675911140852,47
792,2018-05-10 05:22:41,1.93,4644008655884311378,69
791,2018-05-10 08:27:32,2.4,4165305432349489280,72
1256,2018-05-10 21:52:06,12.03,501809222273,106
2074,2018-05-10 22:07:04,3.99,180098539019105,8
1925,2018-05-10 22:11:26,11.07,30181963913340,77
3315,2018-05-11 02:40:43,15.43,501879657465,108
1305,2018-05-11 03:05:18,11.1,30078299053512,43
1097,2018-05-11 06:10:23,10.61,4834483169177062,14
2311,2018-05-11 06:13:46,1.81,344119623920892,60
2765,2018-05-11 12:43:50,20.56,4586962917519654607,90
2125,2018-05-11 16:02:17,2.43,4188164051171486,110
2641,2018-05-11 16:43:32,13.31,4711773125020499,125
1647,2018-05-11 21:10:46,11.24,584226564303,57
2666,2018-05-11 23:17:44,16.7,4498002758300,113
1151,2018-05-12 00:26:44,12.39,6011987562414062,13
3388,2018-05-12 08:42:43,2.24,3516952396080247,4
1812,2018-05-12 10:05:20,10.45,30181963913340,81
2353,2018-05-12 12:03:59,2.13,5135837688671496,74
182,2018-05-12 14:24:18,5.16,4027907156459098,113
3192,2018-05-12 14:28:04,18.9,4866761290278198714,104
324,2018-05-12 15:19:40,7.64,4276466390111,134
3464,2018-05-12 16:10:59,1.56,584226564303,56
775,2018-05-12 18:51:09,3.9,3535651398328201,105
2371,2018-05-12 19:16:28,4.1,4723783028106084756,54
834,2018-05-12 19:53:37,3.31,4866761290278198714,93
2605,2018-05-12 20:04:36,19.07,5361779664174555,51
412,2018-05-12 23:15:13,6.87,4165305432349489280,56
1845,2018-05-13 06:16:39,10.04,4761049645711555811,138
1377,2018-05-13 06:31:20,1046.0,4319653513507,48
385,2018-05-13 14:03:03,7.5,30063281385429,97
376,2018-05-13 14:38:44,7.41,3517111172421930,149
462,2018-05-13 18:13:07,5.21,4165305432349489280,58
1240,2018-05-13 19:54:49,10.28,5297187379298983,18
3232,2018-05-14 03:38:11,17.4,6011987562414062,60
2110,2018-05-14 06:57:04,4.66,3516952396080247,103
2606,2018-05-14 06:59:17,15.78,30181963913340,58
3378,2018-05-14 07:06:07,1.46,501879657465,114
109,2018-05-14 08:19:34,6.06,3582198969197591,108
3369,2018-05-14 13:12:30,2.22,5135837688671496,29
2962,2018-05-14 17:10:21,17.36,4188164051171486,1
1089,2018-05-14 18:41:36,10.29,501809222273,109
3304,2018-05-14 19:11:59,15.7,3561072557118696,81
1196,2018-05-14 19:56:42,10.69,4743204091443101526,99
2813,2018-05-14 20:33:47,17.88,3535651398328201,107
634,2018-05-14 23:34:39,1.99,4498002758300,25
2061,2018-05-15 00:21:47,3.34,5135837688671496,30
1468,2018-05-15 00:30:56,10.23,4539990688484983,123
36,2018-05-15 01:30:29,2.5,4279104135293225293,104
2093,2018-05-15 01:45:07,2.2,6500236164848279,7
257,2018-05-15 03:13:42,5.65,4711773125020499,61
2406,2018-05-15 07:25:18,4.96,213193946980303,80
3211,2018-05-15 12:29:55,15.38,6500236164848279,113
697,2018-05-15 12:53:26,1.35,4276466390111,76
1583,2018-05-15 16:58:48,10.1,4586962917519654607,34
2848,2018-05-15 18:10:02,17.42,4723783028106084756,73
1859,2018-05-15 20:11:53,10.94,3581345943543942,87
904,2018-05-15 23:59:46,10.08,501809222273,72
1653,2018-05-16 01:25:03,11.24,3535651398328201,35
1392,2018-05-16 01:31:39,11.96,180098539019105,76
2207,2018-05-16 02:22:20,4.85,4711773125020499,73
1075,2018-05-16 06:27:08,11.61,4644008655884311378,68
439,2018-05-16 08:50:23,5.55,30078299053512,36
3164,2018-05-16 10:59:21,17.97,4741042733274,114
2160,2018-05-16 14:11:15,4.26,4276466390111,88
971,2018-05-16 15:26:19,10.12,4027907156459098,150
1099,2018-05-16 23:51:00,10.72,4834483169177062,64
3170,2018-05-17 01:12:18,15.91,4027907156459098,32
2773,2018-05-17 02:10:21,16.21,5570600642865857,121
673,2018-05-17 07:39:47,2.43,6011987562414062,29
2055,2018-05-17 10:39:18,2.18,4834483169177062,120
3422,2018-05-17 11:48:04,2.34,4159836738768855913,59
3301,2018-05-17 12:47:41,15.95,4962915017023706562,77
3174,2018-05-17 21:32:51,12.15,4319653513507,110
2437,2018-05-17 21:52:02,4.64,4498002758300,42
1180,2018-05-18 02:10:49,11.94,5361779664174555,83
1681,2018-05-18 06:43:35,11.07,6011987562414062,150
1948,2018-05-18 07:21:45,2.24,3535651398328201,105
1241,2018-05-18 11:03:12,10.38,376027549341849,46
2974,2018-05-18 13:51:43,18.56,4741042733274,31
21,2018-05-18 17:35:05,5.32,4188164051171486,43
2078,2018-05-18 20:03:40,2.39,4150721559116778,36
1906,2018-05-18 20:07:30,10.43,503842928916,65
2601,2018-05-18 20:36:31,20.07,30078299053512,106
2485,2018-05-18 23:47:57,18.7,4761049645711555811,130
704,2018-05-19 06:26:07,2.53,180098539019105,25
3417,2018-05-19 07:14:56,3.22,4498002758300,2
3342,2018-05-19 09:12:20,2.27,4319653513507,17
3482,2018-05-19 13:41:11,1.27,3516952396080247,138
3377,2018-05-19 19:33:38,160.0,3516952396080247,24
3294,2018-05-20 02:29:57,15.92,4586962917519654607,69
158,2018-05-20 02:36:14,7.05,180098539019105,40
2063,2018-05-20 03:26:55,1.42,3516952396080247,54
2996,2018-05-20 07:05:42,15.37,30142966699187,120
2805,2018-05-20 08:36:46,17.48,4159836738768855913,47
684,2018-05-20 09:22:21,1.29,584226564303,8
2221,2018-05-20 09:33:41,1.9,5135837688671496,118
1756,2018-05-20 14:03:44,10.38,4644008655884311378,103
106,2018-05-20 22:49:48,6.37,4723783028106084756,9
1793,2018-05-20 23:41:19,10.89,4743204091443101526,60
82,2018-05-21 00:08:36,6.5,30181963913340,39
1506,2018-05-21 02:47:49,11.24,4150721559116778,78
153,2018-05-21 09:19:58,4.57,3517111172421930,12
3355,2018-05-21 09:36:20,1.53,4723783028106084756,91
1007,2018-05-21 15:31:15,10.35,4263694062533017,32
1104,2018-05-21 17:01:27,12.35,501809222273,113
1455,2018-05-21 17:36:30,11.05,4586962917519654607,60
252,2018-05-21 20:28:15,6.24,376027549341849,122
2191,2018-05-21 21:01:42,4.0,4150721559116778,32
2611,2018-05-21 23:34:36,19.1,4165305432349489280,125
3092,2018-05-22 02:33:36,14.89,3535651398328201,33
90,2018-05-22 02:59:35,4.01,4150721559116778,116
1894,2018-05-22 03:17:25,10.45,3581345943543942,77
1588,2018-05-22 07:44:08,10.93,5297187379298983,63
732,2018-05-22 08:44:45,3.24,4165305432349489280,24
1053,2018-05-22 08:49:19,10.24,4027907156459098,51
2729,2018-05-22 10:23:30,16.85,4276466390111,116
3341,2018-05-22 12:15:52,1.18,4962915017023706562,133
2033,2018-05-22 20:25:39,3.4,4165305432349489280,114
646,2018-05-22 22:06:57,2.0,4586962917519654607,148
3345,2018-05-22 22:34:52,1.19,4866761290278198714,48
1696,2018-05-22 23:06:58,10.37,4743204091443101526,35
465,2018-05-23 00:02:49,3.92,376027549341849,90
3442,2018-05-23 01:01:25,2.05,503842928916,110
4,2018-05-23 04:27:45,6.73,4165305432349489280,17
1224,2018-05-23 09:27:09,10.34,4263694062533017,26
3116,2018-05-23 14:58:23,20.7,4027907156459098,61
192,2018-05-23 17:33:21,5.16,3535651398328201,91
1637,2018-05-23 18:55:59,12.06,4188164051171486,109
685,2018-05-24 00:04:43,2.09,4539990688484983,107
800,2018-05-24 00:29:49,0.82,4743204091443101526,108
698,2018-05-24 13:48:45,2.01,4539990688484983,34
877,2018-05-24 17:23:52,10.26,4263694062533017,86
2951,2018-05-24 17:38:38,17.59,4268491956169254,69
1852,2018-05-24 17:58:18,10.3,5500708021555307,34
2608,2018-05-24 18:15:52,19.26,3561072557118696,137
2440,2018-05-24 20:39:06,1.76,675911140852,87
2379,2018-05-24 21:30:02,3.16,503842928916,33
672,2018-05-25 05:01:40,2.0,4834483169177062,53
2269,2018-05-25 09:52:03,3.08,4761049645711555811,84
1554,2018-05-25 10:47:52,10.64,5570600642865857,84
216,2018-05-25 14:06:01,9.76,4741042733274,27
74,2018-05-25 17:58:16,8.09,4834483169177062,70
1498,2018-05-25 18:21:38,10.78,180098539019105,42
2143,2018-05-25 19:07:43,3.98,4276466390111,71
343,2018-05-25 19:13:02,4.26,3561072557118696,25
2939,2018-05-25 19:51:00,14.67,503842928916,9
2477,2018-05-26 00:34:37,19.22,4498002758300,106
769,2018-05-26 00:47:38,3.11,4027907156459098,34
2560,2018-05-26 01:24:56,19.52,4723783028106084756,122
1592,2018-05-26 04:25:51,10.35,4498002758300,123
2373,2018-05-26 06:13:53,1.54,5135837688671496,62
1926,2018-05-26 08:08:43,4.28,376027549341849,36
886,2018-05-26 11:10:22,11.69,4150721559116778,150
2423,2018-05-26 13:54:24,2.94,5135837688671496,21
1559,2018-05-26 20:39:31,10.92,180098539019105,146
1824,2018-05-27 02:19:05,10.11,4498002758300,66
1058,2018-05-27 03:19:51,11.35,4586962917519654607,49
2339,2018-05-27 04:53:22,2.4,4159836738768855913,55
874,2018-05-27 05:34:33,2.76,3517111172421930,99
2167,2018-05-27 06:05:32,5.15,4268491956169254,70
2455,2018-05-27 11:55:49,16.19,4644008655884311378,47
3419,2018-05-27 16:46:41,2.32,4263694062533017,35
188,2018-05-27 20:28:59,2.26,213193946980303,14
2166,2018-05-27 22:32:03,4.53,344119623920892,147
1422,2018-05-28 01:02:07,10.14,4268491956169254,72
2360,2018-05-28 01:18:23,5.97,4150721559116778,12
2561,2018-05-28 02:38:55,17.87,4962915017023706562,84
3182,2018-05-28 07:57:39,15.96,675911140852,128
1031,2018-05-28 11:07:30,11.04,4268491956169254,39
2089,2018-05-28 11:32:33,1.81,4268491956169254,47
688,2018-05-28 14:46:28,1.53,213193946980303,91
1572,2018-05-28 16:04:01,11.58,3535651398328201,137
781,2018-05-28 17:30:04,1.77,4498002758300,145
1857,2018-05-28 20:03:57,10.83,4711773125020499,107
1534,2018-05-28 22:56:24,10.55,4962915017023706562,109
1197,2018-05-29 02:29:18,10.25,4268491956169254,90
1757,2018-05-29 02:55:08,1203.0,5570600642865857,62
2983,2018-05-29 05:52:48,16.98,5135837688671496,47
98,2018-05-29 09:59:51,7.16,584226564303,79
3392,2018-05-29 12:24:49,2.68,4279104135293225293,44
2202,2018-05-29 14:29:47,4.54,3517111172421930,64
2198,2018-05-29 14:34:36,5.97,372414832802279,70
2772,2018-05-29 19:36:09,15.97,4539990688484983,94
3320,2018-05-29 20:07:48,16.57,4150721559116778,28
2145,2018-05-30 03:46:55,3.15,6500236164848279,17
799,2018-05-30 04:27:13,2.18,4159836738768855913,42
782,2018-05-30 08:27:41,0.59,4027907156459098,49
1491,2018-05-30 08:53:40,10.28,4165305432349489280,32
3352,2018-05-30 12:34:04,245.00000000000003,30181963913340,105
349,2018-05-30 13:56:39,4.61,4279104135293225293,72
2957,2018-05-30 15:16:37,17.64,4681896441519,16
1673,2018-05-30 15:33:08,11.72,4188164051171486,108
2302,2018-05-30 18:26:44,2.5,4027907156459098,105
